"x","y","aer"
68.25,27.35,225
68.35,27.35,191
68.45,27.35,184
68.55,27.35,232
68.65,27.35,236
68.75,27.35,254
68.85,27.35,81
68.95,27.35,199
69.05,27.35,194
69.15,27.35,181
69.25,27.35,55
69.35,27.35,255
69.45,27.35,149
69.55,27.35,137
69.65,27.35,158
69.75,27.35,173
69.85,27.35,175
69.95,27.35,169
70.05,27.35,165
70.15,27.35,160
70.25,27.35,159
70.35,27.35,161
70.45,27.35,162
70.55,27.35,170
70.65,27.35,152
70.75,27.35,171
70.85,27.35,127
70.95,27.35,151
71.05,27.35,154
71.15,27.35,145
71.25,27.35,148
71.35,27.35,142
71.45,27.35,108
71.55,27.35,101
71.65,27.35,86
71.75,27.35,82
71.85,27.35,83
71.95,27.35,86
72.05,27.35,89
72.15,27.35,91
72.25,27.35,74
72.35,27.35,73
72.45,27.35,75
72.55,27.35,70
72.65,27.35,66
72.75,27.35,64
72.85,27.35,59
72.95,27.35,56
73.05,27.35,56
73.15,27.35,58
73.25,27.35,62
73.35,27.35,67
73.45,27.35,73
73.55,27.35,82
73.65,27.35,95
73.75,27.35,101
73.85,27.35,95
73.95,27.35,87
74.05,27.35,87
74.15,27.35,86
74.25,27.35,87
74.35,27.35,93
74.45,27.35,97
74.55,27.35,99
74.65,27.35,102
74.75,27.35,102
74.85,27.35,104
74.95,27.35,133
75.05,27.35,150
75.15,27.35,163
75.25,27.35,159
75.35,27.35,165
75.45,27.35,168
75.55,27.35,196
75.65,27.35,193
75.75,27.35,231
75.85,27.35,248
75.95,27.35,254
76.05,27.35,244
76.15,27.35,192
76.25,27.35,193
76.35,27.35,193
76.45,27.35,187
76.55,27.35,204
76.65,27.35,178
76.75,27.35,188
76.85,27.35,211
76.95,27.35,237
77.05,27.35,252
77.15,27.35,255
77.25,27.35,255
77.35,27.35,254
77.45,27.35,251
77.55,27.35,202
77.65,27.35,237
77.75,27.35,255
77.85,27.35,202
77.95,27.35,255
78.05,27.35,255
78.15,27.35,230
78.25,27.35,254
78.35,27.35,254
78.45,27.35,254
78.55,27.35,254
78.65,27.35,254
78.75,27.35,254
78.85,27.35,254
78.95,27.35,248
79.05,27.35,250
79.15,27.35,254
79.25,27.35,254
79.35,27.35,254
79.45,27.35,254
79.55,27.35,254
79.65,27.35,254
79.75,27.35,254
79.85,27.35,254
79.95,27.35,254
80.05,27.35,254
80.15,27.35,254
80.25,27.35,254
80.35,27.35,254
80.45,27.35,254
80.55,27.35,254
80.65,27.35,254
80.75,27.35,254
80.85,27.35,254
80.95,27.35,254
81.05,27.35,254
81.15,27.35,254
81.25,27.35,254
81.35,27.35,254
81.45,27.35,254
81.55,27.35,254
81.65,27.35,254
81.75,27.35,254
81.85,27.35,254
81.95,27.35,244
82.05,27.35,254
82.15,27.35,254
82.25,27.35,230
82.35,27.35,198
82.45,27.35,182
82.55,27.35,169
82.65,27.35,182
82.75,27.35,231
82.85,27.35,219
82.95,27.35,200
83.05,27.35,167
83.15,27.35,159
83.25,27.35,147
83.35,27.35,130
83.45,27.35,132
83.55,27.35,124
83.65,27.35,116
83.75,27.35,110
83.85,27.35,103
83.95,27.35,74
84.05,27.35,67
84.15,27.35,55
84.25,27.35,51
84.35,27.35,53
84.45,27.35,53
84.55,27.35,49
84.65,27.35,45
84.75,27.35,42
84.85,27.35,40
84.95,27.35,36
85.05,27.35,29
85.15,27.35,28
85.25,27.35,26
85.35,27.35,23
85.45,27.35,25
85.55,27.35,24
85.65,27.35,27
85.75,27.35,22
85.85,27.35,19
85.95,27.35,21
86.05,27.35,19
86.15,27.35,17
86.25,27.35,20
86.35,27.35,19
86.45,27.35,255
86.55,27.35,255
86.65,27.35,17
86.75,27.35,20
86.85,27.35,20
86.95,27.35,19
87.05,27.35,18
87.15,27.35,22
87.25,27.35,21
87.35,27.35,16
87.45,27.35,14
87.55,27.35,255
87.65,27.35,255
87.75,27.35,21
87.85,27.35,12
87.95,27.35,13
88.05,27.35,255
88.15,27.35,255
88.25,27.35,255
88.35,27.35,255
88.45,27.35,255
88.55,27.35,13
88.65,27.35,10
88.75,27.35,255
88.85,27.35,255
88.95,27.35,255
89.05,27.35,255
89.15,27.35,255
89.25,27.35,255
89.35,27.35,255
89.45,27.35,255
89.55,27.35,255
89.65,27.35,255
89.75,27.35,255
89.85,27.35,255
89.95,27.35,255
90.05,27.35,13
90.15,27.35,255
90.25,27.35,255
90.35,27.35,255
90.45,27.35,255
90.55,27.35,10
90.65,27.35,255
90.75,27.35,255
90.85,27.35,255
90.95,27.35,255
91.05,27.35,255
91.15,27.35,7
91.25,27.35,2
91.35,27.35,4
91.45,27.35,3
91.55,27.35,1
91.65,27.35,10
91.75,27.35,6
91.85,27.35,255
91.95,27.35,255
92.05,27.35,255
92.15,27.35,255
92.25,27.35,14
92.35,27.35,12
92.45,27.35,12
92.55,27.35,10
92.65,27.35,10
92.75,27.35,21
92.85,27.35,12
92.95,27.35,10
93.05,27.35,5
93.15,27.35,7
93.25,27.35,9
93.35,27.35,14
93.45,27.35,15
93.55,27.35,13
93.65,27.35,11
93.75,27.35,10
93.85,27.35,13
93.95,27.35,14
94.05,27.35,15
94.15,27.35,14
94.25,27.35,15
94.35,27.35,23
94.45,27.35,28
94.55,27.35,33
94.65,27.35,32
94.75,27.35,255
94.85,27.35,28
94.95,27.35,31
60.05,27.25,27
60.15,27.25,31
60.25,27.25,26
60.35,27.25,21
60.45,27.25,17
60.55,27.25,15
60.65,27.25,15
60.75,27.25,16
60.85,27.25,17
60.95,27.25,14
61.05,27.25,12
61.15,27.25,13
61.25,27.25,13
61.35,27.25,14
61.45,27.25,14
61.55,27.25,14
61.65,27.25,13
61.75,27.25,16
61.85,27.25,24
61.95,27.25,14
62.05,27.25,14
62.15,27.25,14
62.25,27.25,14
62.35,27.25,24
62.45,27.25,16
62.55,27.25,14
62.65,27.25,13
62.75,27.25,14
62.85,27.25,17
62.95,27.25,20
63.05,27.25,21
63.15,27.25,21
63.25,27.25,22
63.35,27.25,23
63.45,27.25,25
63.55,27.25,25
63.65,27.25,20
63.75,27.25,21
63.85,27.25,20
63.95,27.25,18
64.05,27.25,16
64.15,27.25,16
64.25,27.25,15
64.35,27.25,14
64.45,27.25,14
64.55,27.25,13
64.65,27.25,13
64.75,27.25,14
64.85,27.25,14
64.95,27.25,20
65.05,27.25,29
65.15,27.25,34
65.25,27.25,26
65.35,27.25,18
65.45,27.25,17
65.55,27.25,16
65.65,27.25,17
65.75,27.25,17
65.85,27.25,22
65.95,27.25,19
66.05,27.25,21
66.15,27.25,19
66.25,27.25,21
66.35,27.25,18
66.45,27.25,15
66.55,27.25,14
66.65,27.25,13
66.75,27.25,13
66.85,27.25,15
66.95,27.25,17
67.05,27.25,19
67.15,27.25,23
67.25,27.25,39
67.35,27.25,63
67.45,27.25,81
67.55,27.25,92
67.65,27.25,96
67.75,27.25,165
67.85,27.25,254
67.95,27.25,254
68.05,27.25,252
68.15,27.25,171
68.25,27.25,138
68.35,27.25,140
68.45,27.25,206
68.55,27.25,217
68.65,27.25,220
68.75,27.25,255
68.85,27.25,254
68.95,27.25,254
69.05,27.25,254
69.15,27.25,167
69.25,27.25,135
69.35,27.25,170
69.45,27.25,148
69.55,27.25,146
69.65,27.25,147
69.75,27.25,151
69.85,27.25,156
69.95,27.25,160
70.05,27.25,161
70.15,27.25,157
70.25,27.25,153
70.35,27.25,147
70.45,27.25,152
70.55,27.25,160
70.65,27.25,163
70.75,27.25,143
70.85,27.25,142
70.95,27.25,118
71.05,27.25,120
71.15,27.25,136
71.25,27.25,140
71.35,27.25,141
71.45,27.25,122
71.55,27.25,113
71.65,27.25,104
71.75,27.25,94
71.85,27.25,89
71.95,27.25,87
72.05,27.25,88
72.15,27.25,90
72.25,27.25,88
72.35,27.25,92
72.45,27.25,74
72.55,27.25,71
72.65,27.25,66
72.75,27.25,65
72.85,27.25,65
72.95,27.25,62
73.05,27.25,62
73.15,27.25,65
73.25,27.25,70
73.35,27.25,70
73.45,27.25,73
73.55,27.25,79
73.65,27.25,98
73.75,27.25,106
73.85,27.25,101
73.95,27.25,97
74.05,27.25,93
74.15,27.25,94
74.25,27.25,94
74.35,27.25,96
74.45,27.25,100
74.55,27.25,102
74.65,27.25,107
74.75,27.25,118
74.85,27.25,122
74.95,27.25,144
75.05,27.25,165
75.15,27.25,160
75.25,27.25,170
75.35,27.25,173
75.45,27.25,180
75.55,27.25,195
75.65,27.25,212
75.75,27.25,225
75.85,27.25,242
75.95,27.25,145
76.05,27.25,161
76.15,27.25,197
76.25,27.25,188
76.35,27.25,174
76.45,27.25,186
76.55,27.25,202
76.65,27.25,165
76.75,27.25,191
76.85,27.25,236
76.95,27.25,255
77.05,27.25,255
77.15,27.25,255
77.25,27.25,241
77.35,27.25,255
77.45,27.25,255
77.55,27.25,254
77.65,27.25,216
77.75,27.25,255
77.85,27.25,255
77.95,27.25,255
78.05,27.25,255
78.15,27.25,225
78.25,27.25,240
78.35,27.25,254
78.45,27.25,254
78.55,27.25,254
78.65,27.25,254
78.75,27.25,254
78.85,27.25,254
78.95,27.25,254
79.05,27.25,254
79.15,27.25,254
79.25,27.25,254
79.35,27.25,254
79.45,27.25,254
79.55,27.25,254
79.65,27.25,254
79.75,27.25,203
79.85,27.25,254
79.95,27.25,254
80.05,27.25,254
80.15,27.25,254
80.25,27.25,254
80.35,27.25,254
80.45,27.25,254
80.55,27.25,254
80.65,27.25,254
80.75,27.25,254
80.85,27.25,254
80.95,27.25,254
81.05,27.25,254
81.15,27.25,254
81.25,27.25,254
81.35,27.25,254
81.45,27.25,254
81.55,27.25,254
81.65,27.25,254
81.75,27.25,254
81.85,27.25,254
81.95,27.25,254
82.05,27.25,215
82.15,27.25,254
82.25,27.25,244
82.35,27.25,227
82.45,27.25,214
82.55,27.25,205
82.65,27.25,223
82.75,27.25,254
82.85,27.25,236
82.95,27.25,240
83.05,27.25,247
83.15,27.25,214
83.25,27.25,189
83.35,27.25,172
83.45,27.25,153
83.55,27.25,140
83.65,27.25,135
83.75,27.25,132
83.85,27.25,126
83.95,27.25,104
84.05,27.25,85
84.15,27.25,75
84.25,27.25,71
84.35,27.25,70
84.45,27.25,69
84.55,27.25,61
84.65,27.25,53
84.75,27.25,47
84.85,27.25,46
84.95,27.25,44
85.05,27.25,40
85.15,27.25,35
85.25,27.25,32
85.35,27.25,29
85.45,27.25,27
85.55,27.25,26
85.65,27.25,26
85.75,27.25,26
85.85,27.25,24
85.95,27.25,23
86.05,27.25,21
86.15,27.25,19
86.25,27.25,17
86.35,27.25,17
86.45,27.25,17
86.55,27.25,16
86.65,27.25,17
86.75,27.25,16
86.85,27.25,20
86.95,27.25,25
87.05,27.25,22
87.15,27.25,27
87.25,27.25,19
87.35,27.25,24
87.45,27.25,23
87.55,27.25,19
87.65,27.25,20
87.75,27.25,17
87.85,27.25,16
87.95,27.25,12
88.05,27.25,7
88.15,27.25,255
88.25,27.25,255
88.35,27.25,29
88.45,27.25,25
88.55,27.25,13
88.65,27.25,14
88.75,27.25,9
88.85,27.25,255
88.95,27.25,255
89.05,27.25,255
89.15,27.25,255
89.25,27.25,255
89.35,27.25,255
89.45,27.25,255
89.55,27.25,255
89.65,27.25,255
89.75,27.25,9
89.85,27.25,11
89.95,27.25,9
90.05,27.25,13
90.15,27.25,12
90.25,27.25,255
90.35,27.25,255
90.45,27.25,255
90.55,27.25,255
90.75,27.25,255
90.85,27.25,255
90.95,27.25,255
91.05,27.25,255
91.15,27.25,255
91.35,27.25,7
91.45,27.25,6
91.55,27.25,6
91.65,27.25,16
91.75,27.25,15
91.85,27.25,9
91.95,27.25,255
92.05,27.25,255
92.15,27.25,12
92.25,27.25,12
92.35,27.25,9
92.45,27.25,12
92.55,27.25,11
92.65,27.25,9
92.75,27.25,16
92.85,27.25,9
92.95,27.25,8
93.05,27.25,7
93.15,27.25,9
93.25,27.25,12
93.35,27.25,10
93.45,27.25,12
93.55,27.25,13
93.65,27.25,14
93.75,27.25,11
93.85,27.25,11
93.95,27.25,7
94.05,27.25,14
94.15,27.25,18
94.25,27.25,21
94.35,27.25,25
94.45,27.25,34
94.55,27.25,35
94.65,27.25,35
94.75,27.25,255
94.85,27.25,45
94.95,27.25,36
60.05,27.15,26
60.15,27.15,26
60.25,27.15,25
60.35,27.15,22
60.45,27.15,20
60.55,27.15,20
60.65,27.15,20
60.75,27.15,21
60.85,27.15,18
60.95,27.15,15
61.05,27.15,13
61.15,27.15,12
61.25,27.15,13
61.35,27.15,13
61.45,27.15,14
61.55,27.15,13
61.65,27.15,14
61.75,27.15,15
61.85,27.15,15
61.95,27.15,14
62.05,27.15,15
62.15,27.15,17
62.25,27.15,14
62.35,27.15,17
62.45,27.15,17
62.55,27.15,14
62.65,27.15,14
62.75,27.15,13
62.85,27.15,13
62.95,27.15,14
63.05,27.15,15
63.15,27.15,15
63.25,27.15,15
63.35,27.15,16
63.45,27.15,15
63.55,27.15,15
63.65,27.15,17
63.75,27.15,17
63.85,27.15,17
63.95,27.15,17
64.05,27.15,16
64.15,27.15,14
64.25,27.15,13
64.35,27.15,13
64.45,27.15,13
64.55,27.15,13
64.65,27.15,13
64.75,27.15,13
64.85,27.15,16
64.95,27.15,23
65.05,27.15,25
65.15,27.15,18
65.25,27.15,18
65.35,27.15,18
65.45,27.15,17
65.55,27.15,18
65.65,27.15,28
65.75,27.15,24
65.85,27.15,21
65.95,27.15,16
66.05,27.15,15
66.15,27.15,15
66.25,27.15,18
66.35,27.15,19
66.45,27.15,15
66.55,27.15,14
66.65,27.15,13
66.75,27.15,12
66.85,27.15,14
66.95,27.15,17
67.05,27.15,18
67.15,27.15,20
67.25,27.15,43
67.35,27.15,64
67.45,27.15,80
67.55,27.15,92
67.65,27.15,118
67.75,27.15,131
67.85,27.15,174
67.95,27.15,241
68.05,27.15,190
68.15,27.15,177
68.25,27.15,127
68.35,27.15,124
68.45,27.15,164
68.55,27.15,190
68.65,27.15,186
68.75,27.15,255
68.85,27.15,255
68.95,27.15,255
69.05,27.15,249
69.15,27.15,143
69.25,27.15,148
69.35,27.15,189
69.45,27.15,136
69.55,27.15,133
69.65,27.15,132
69.75,27.15,134
69.85,27.15,140
69.95,27.15,147
70.05,27.15,146
70.15,27.15,145
70.25,27.15,150
70.35,27.15,155
70.45,27.15,181
70.55,27.15,144
70.65,27.15,138
70.75,27.15,141
70.85,27.15,142
70.95,27.15,143
71.05,27.15,114
71.15,27.15,118
71.25,27.15,146
71.35,27.15,146
71.45,27.15,141
71.55,27.15,137
71.65,27.15,120
71.75,27.15,100
71.85,27.15,89
71.95,27.15,87
72.05,27.15,88
72.15,27.15,90
72.25,27.15,83
72.35,27.15,77
72.45,27.15,86
72.55,27.15,85
72.65,27.15,61
72.75,27.15,62
72.85,27.15,63
72.95,27.15,64
73.05,27.15,62
73.15,27.15,66
73.25,27.15,69
73.35,27.15,71
73.45,27.15,70
73.55,27.15,71
73.65,27.15,90
73.75,27.15,96
73.85,27.15,94
73.95,27.15,94
74.05,27.15,96
74.15,27.15,100
74.25,27.15,99
74.35,27.15,95
74.45,27.15,99
74.55,27.15,101
74.65,27.15,102
74.75,27.15,108
74.85,27.15,123
74.95,27.15,148
75.05,27.15,175
75.15,27.15,163
75.25,27.15,162
75.35,27.15,194
75.45,27.15,214
75.55,27.15,204
75.65,27.15,181
75.75,27.15,181
75.85,27.15,247
75.95,27.15,215
76.05,27.15,102
76.15,27.15,137
76.25,27.15,185
76.35,27.15,186
76.45,27.15,196
76.55,27.15,201
76.65,27.15,202
76.75,27.15,186
76.85,27.15,199
76.95,27.15,241
77.05,27.15,255
77.15,27.15,255
77.25,27.15,255
77.35,27.15,255
77.45,27.15,255
77.55,27.15,254
77.65,27.15,254
77.75,27.15,254
77.85,27.15,255
77.95,27.15,255
78.05,27.15,255
78.15,27.15,255
78.25,27.15,242
78.35,27.15,244
78.45,27.15,254
78.55,27.15,254
78.65,27.15,254
78.75,27.15,254
78.85,27.15,254
78.95,27.15,254
79.05,27.15,254
79.15,27.15,254
79.25,27.15,254
79.35,27.15,254
79.45,27.15,254
79.55,27.15,254
79.65,27.15,254
79.75,27.15,217
79.85,27.15,254
79.95,27.15,254
80.05,27.15,254
80.15,27.15,254
80.25,27.15,254
80.35,27.15,254
80.45,27.15,254
80.55,27.15,254
80.65,27.15,254
80.75,27.15,254
80.85,27.15,254
80.95,27.15,254
81.05,27.15,254
81.15,27.15,254
81.25,27.15,254
81.35,27.15,254
81.45,27.15,254
81.55,27.15,254
81.65,27.15,254
81.75,27.15,254
81.85,27.15,254
81.95,27.15,254
82.05,27.15,226
82.15,27.15,254
82.25,27.15,254
82.35,27.15,254
82.45,27.15,254
82.55,27.15,224
82.65,27.15,243
82.75,27.15,254
82.85,27.15,249
82.95,27.15,237
83.05,27.15,203
83.15,27.15,215
83.25,27.15,254
83.35,27.15,247
83.45,27.15,230
83.55,27.15,173
83.65,27.15,153
83.75,27.15,148
83.85,27.15,157
83.95,27.15,141
84.05,27.15,128
84.15,27.15,117
84.25,27.15,106
84.35,27.15,106
84.45,27.15,107
84.55,27.15,95
84.65,27.15,88
84.75,27.15,73
84.85,27.15,57
84.95,27.15,50
85.05,27.15,49
85.15,27.15,37
85.25,27.15,36
85.35,27.15,38
85.45,27.15,34
85.55,27.15,30
85.65,27.15,28
85.75,27.15,27
85.85,27.15,25
85.95,27.15,24
86.05,27.15,23
86.15,27.15,21
86.25,27.15,18
86.35,27.15,16
86.45,27.15,16
86.55,27.15,18
86.65,27.15,18
86.75,27.15,17
86.85,27.15,20
86.95,27.15,21
87.05,27.15,21
87.15,27.15,27
87.25,27.15,24
87.35,27.15,22
87.45,27.15,23
87.55,27.15,22
87.65,27.15,22
87.75,27.15,21
87.85,27.15,17
87.95,27.15,16
88.05,27.15,255
88.15,27.15,12
88.25,27.15,16
88.35,27.15,19
88.45,27.15,19
88.55,27.15,18
88.65,27.15,19
88.75,27.15,19
88.85,27.15,255
88.95,27.15,255
89.05,27.15,255
89.15,27.15,255
89.25,27.15,255
89.35,27.15,255
89.45,27.15,255
89.55,27.15,255
89.65,27.15,255
89.75,27.15,255
89.85,27.15,255
89.95,27.15,11
90.05,27.15,9
90.15,27.15,10
90.25,27.15,4
90.35,27.15,8
90.45,27.15,10
90.55,27.15,15
90.65,27.15,3
90.75,27.15,1
90.85,27.15,5
90.95,27.15,9
91.05,27.15,15
91.15,27.15,255
91.25,27.15,6
91.35,27.15,10
91.45,27.15,12
91.55,27.15,17
91.75,27.15,255
91.85,27.15,255
91.95,27.15,255
92.05,27.15,255
92.15,27.15,255
92.25,27.15,255
92.35,27.15,5
92.45,27.15,5
92.55,27.15,9
92.65,27.15,7
92.75,27.15,8
92.85,27.15,11
92.95,27.15,8
93.05,27.15,6
93.15,27.15,10
93.25,27.15,12
93.35,27.15,11
93.45,27.15,7
93.55,27.15,9
93.65,27.15,11
93.75,27.15,11
93.85,27.15,11
93.95,27.15,15
94.05,27.15,21
94.15,27.15,23
94.25,27.15,25
94.35,27.15,29
94.45,27.15,40
94.55,27.15,35
94.65,27.15,255
94.75,27.15,255
94.85,27.15,46
94.95,27.15,37
60.05,27.05,27
60.15,27.05,24
60.25,27.05,24
60.35,27.05,24
60.45,27.05,22
60.55,27.05,20
60.65,27.05,21
60.75,27.05,22
60.85,27.05,20
60.95,27.05,14
61.05,27.05,13
61.15,27.05,12
61.25,27.05,13
61.35,27.05,13
61.45,27.05,13
61.55,27.05,14
61.65,27.05,13
61.75,27.05,14
61.85,27.05,14
61.95,27.05,12
62.05,27.05,12
62.15,27.05,18
62.25,27.05,16
62.35,27.05,19
62.45,27.05,16
62.55,27.05,14
62.65,27.05,16
62.75,27.05,15
62.85,27.05,13
62.95,27.05,13
63.05,27.05,13
63.15,27.05,15
63.25,27.05,17
63.35,27.05,19
63.45,27.05,22
63.55,27.05,18
63.65,27.05,18
63.75,27.05,19
63.85,27.05,18
63.95,27.05,14
64.05,27.05,13
64.15,27.05,12
64.25,27.05,12
64.35,27.05,12
64.45,27.05,12
64.55,27.05,13
64.65,27.05,14
64.75,27.05,15
64.85,27.05,15
64.95,27.05,17
65.05,27.05,16
65.15,27.05,14
65.25,27.05,16
65.35,27.05,14
65.45,27.05,14
65.55,27.05,15
65.65,27.05,22
65.75,27.05,27
65.85,27.05,19
65.95,27.05,15
66.05,27.05,13
66.15,27.05,13
66.25,27.05,16
66.35,27.05,17
66.45,27.05,14
66.55,27.05,13
66.65,27.05,14
66.75,27.05,13
66.85,27.05,16
66.95,27.05,18
67.05,27.05,20
67.15,27.05,25
67.25,27.05,40
67.35,27.05,66
67.45,27.05,81
67.55,27.05,89
67.65,27.05,138
67.75,27.05,164
67.85,27.05,199
67.95,27.05,191
68.05,27.05,172
68.15,27.05,161
68.25,27.05,169
68.35,27.05,168
68.45,27.05,166
68.55,27.05,160
68.65,27.05,162
68.75,27.05,126
68.85,27.05,118
68.95,27.05,152
69.05,27.05,183
69.15,27.05,119
69.25,27.05,144
69.35,27.05,168
69.45,27.05,130
69.55,27.05,122
69.65,27.05,116
69.75,27.05,120
69.85,27.05,127
69.95,27.05,130
70.05,27.05,133
70.15,27.05,143
70.25,27.05,144
70.35,27.05,143
70.45,27.05,164
70.55,27.05,119
70.65,27.05,117
70.75,27.05,120
70.85,27.05,126
70.95,27.05,132
71.05,27.05,137
71.15,27.05,133
71.25,27.05,119
71.35,27.05,127
71.45,27.05,137
71.55,27.05,138
71.65,27.05,137
71.75,27.05,112
71.85,27.05,100
71.95,27.05,94
72.05,27.05,89
72.15,27.05,83
72.25,27.05,76
72.35,27.05,68
72.45,27.05,61
72.55,27.05,64
72.65,27.05,54
72.75,27.05,56
72.85,27.05,61
72.95,27.05,62
73.05,27.05,62
73.15,27.05,67
73.25,27.05,70
73.35,27.05,72
73.45,27.05,68
73.55,27.05,65
73.65,27.05,80
73.75,27.05,87
73.85,27.05,87
73.95,27.05,88
74.05,27.05,94
74.15,27.05,96
74.25,27.05,94
74.35,27.05,93
74.45,27.05,95
74.55,27.05,97
74.65,27.05,100
74.75,27.05,106
74.85,27.05,136
74.95,27.05,158
75.05,27.05,156
75.15,27.05,165
75.25,27.05,144
75.35,27.05,186
75.45,27.05,224
75.55,27.05,213
75.65,27.05,203
75.75,27.05,202
75.85,27.05,219
75.95,27.05,250
76.05,27.05,91
76.15,27.05,97
76.25,27.05,127
76.35,27.05,194
76.45,27.05,210
76.55,27.05,232
76.65,27.05,161
76.75,27.05,186
76.85,27.05,210
76.95,27.05,207
77.05,27.05,199
77.15,27.05,198
77.25,27.05,255
77.35,27.05,255
77.45,27.05,255
77.55,27.05,254
77.65,27.05,254
77.75,27.05,254
77.85,27.05,254
77.95,27.05,254
78.05,27.05,254
78.15,27.05,254
78.25,27.05,254
78.35,27.05,254
78.45,27.05,254
78.55,27.05,254
78.65,27.05,254
78.75,27.05,254
78.85,27.05,254
78.95,27.05,254
79.05,27.05,254
79.15,27.05,254
79.25,27.05,254
79.35,27.05,254
79.45,27.05,254
79.55,27.05,254
79.65,27.05,254
79.75,27.05,254
79.85,27.05,254
79.95,27.05,254
80.05,27.05,254
80.15,27.05,254
80.25,27.05,254
80.35,27.05,254
80.45,27.05,254
80.55,27.05,254
80.65,27.05,254
80.75,27.05,254
80.85,27.05,254
80.95,27.05,254
81.05,27.05,254
81.15,27.05,254
81.25,27.05,254
81.35,27.05,254
81.45,27.05,254
81.55,27.05,254
81.65,27.05,254
81.75,27.05,254
81.85,27.05,254
81.95,27.05,254
82.05,27.05,254
82.15,27.05,254
82.25,27.05,254
82.35,27.05,254
82.45,27.05,254
82.55,27.05,254
82.65,27.05,254
82.75,27.05,254
82.85,27.05,254
82.95,27.05,250
83.05,27.05,233
83.15,27.05,187
83.25,27.05,196
83.35,27.05,254
83.45,27.05,254
83.55,27.05,254
83.65,27.05,195
83.75,27.05,188
83.85,27.05,196
83.95,27.05,192
84.05,27.05,183
84.15,27.05,174
84.25,27.05,160
84.35,27.05,148
84.45,27.05,128
84.55,27.05,122
84.65,27.05,122
84.75,27.05,109
84.85,27.05,86
84.95,27.05,75
85.05,27.05,72
85.15,27.05,62
85.25,27.05,46
85.35,27.05,50
85.45,27.05,42
85.55,27.05,36
85.65,27.05,33
85.75,27.05,32
85.85,27.05,30
85.95,27.05,27
86.05,27.05,25
86.15,27.05,24
86.25,27.05,23
86.35,27.05,19
86.45,27.05,8
86.55,27.05,14
86.65,27.05,10
86.75,27.05,17
86.85,27.05,17
86.95,27.05,18
87.05,27.05,17
87.15,27.05,17
87.25,27.05,19
87.35,27.05,21
87.45,27.05,18
87.55,27.05,21
87.65,27.05,22
87.75,27.05,20
87.85,27.05,20
87.95,27.05,13
88.05,27.05,10
88.15,27.05,13
88.25,27.05,18
88.35,27.05,17
88.45,27.05,20
88.55,27.05,19
88.65,27.05,18
88.75,27.05,24
88.85,27.05,20
88.95,27.05,6
89.05,27.05,255
89.15,27.05,14
89.25,27.05,5
89.35,27.05,255
89.45,27.05,255
89.55,27.05,255
89.65,27.05,255
89.75,27.05,255
89.85,27.05,255
89.95,27.05,6
90.05,27.05,9
90.15,27.05,6
90.25,27.05,3
90.35,27.05,6
90.45,27.05,5
90.55,27.05,11
90.65,27.05,11
90.75,27.05,9
90.85,27.05,2
90.95,27.05,6
91.05,27.05,9
91.15,27.05,13
91.25,27.05,9
91.35,27.05,9
91.45,27.05,11
91.55,27.05,15
91.65,27.05,7
91.75,27.05,3
91.85,27.05,4
91.95,27.05,255
92.05,27.05,8
92.15,27.05,11
92.25,27.05,5
92.35,27.05,11
92.45,27.05,17
92.55,27.05,14
92.65,27.05,10
92.75,27.05,10
92.85,27.05,10
92.95,27.05,10
93.05,27.05,9
93.15,27.05,12
93.25,27.05,11
93.35,27.05,10
93.45,27.05,11
93.55,27.05,10
93.65,27.05,11
93.75,27.05,10
93.85,27.05,12
93.95,27.05,22
94.05,27.05,29
94.15,27.05,30
94.25,27.05,30
94.35,27.05,31
94.45,27.05,38
94.55,27.05,40
94.65,27.05,52
94.75,27.05,43
94.85,27.05,42
94.95,27.05,39
60.05,26.95,26
60.15,26.95,23
60.25,26.95,20
60.35,26.95,20
60.45,26.95,19
60.55,26.95,17
60.65,26.95,18
60.75,26.95,17
60.85,26.95,15
60.95,26.95,14
61.05,26.95,13
61.15,26.95,13
61.25,26.95,13
61.35,26.95,13
61.45,26.95,13
61.55,26.95,13
61.65,26.95,16
61.75,26.95,14
61.85,26.95,14
61.95,26.95,14
62.05,26.95,13
62.15,26.95,13
62.25,26.95,16
62.35,26.95,17
62.45,26.95,17
62.55,26.95,16
62.65,26.95,14
62.75,26.95,14
62.85,26.95,14
62.95,26.95,13
63.05,26.95,14
63.15,26.95,17
63.25,26.95,19
63.35,26.95,18
63.45,26.95,22
63.55,26.95,19
63.65,26.95,18
63.75,26.95,18
63.85,26.95,15
63.95,26.95,13
64.05,26.95,13
64.15,26.95,14
64.25,26.95,13
64.35,26.95,13
64.45,26.95,12
64.55,26.95,12
64.65,26.95,12
64.75,26.95,13
64.85,26.95,14
64.95,26.95,17
65.05,26.95,20
65.15,26.95,15
65.25,26.95,14
65.35,26.95,14
65.45,26.95,14
65.55,26.95,16
65.65,26.95,19
65.75,26.95,17
65.85,26.95,19
65.95,26.95,18
66.05,26.95,14
66.15,26.95,15
66.25,26.95,16
66.35,26.95,15
66.45,26.95,13
66.55,26.95,12
66.65,26.95,12
66.75,26.95,12
66.85,26.95,15
66.95,26.95,25
67.05,26.95,30
67.15,26.95,32
67.25,26.95,47
67.35,26.95,79
67.45,26.95,91
67.55,26.95,105
67.65,26.95,170
67.75,26.95,154
67.85,26.95,197
67.95,26.95,193
68.05,26.95,172
68.15,26.95,156
68.25,26.95,155
68.35,26.95,159
